date,temperature,humidity,pressure,wind_speed,rainfall,alert_level
2024-12-28,-0.2664487489403058,98.88507313830128,999.5728144796823,20.71986308540273,72.43960964232441,Normal
2024-01-01,37.900392433370314,86.22085546053829,1010.8657150530287,33.035433317212195,105.36424993590936,Risque d’inondation
2024-02-02,37.942675117299814,63.49949880904699,999.6858985550516,14.187311866008883,14.759488938019638,Normal
2024-03-03,30.098400380776447,73.47063519207575,1013.8499700464413,5.348733872387173,29.747559948033555,Normal
2024-04-04,9.526965531503198,89.02289151971974,1005.2403201066581,34.140956179634976,29.962686594999035,Normal
2024-05-05,32.25199883994078,86.3282739015179,1000.2448072696694,6.7185143263405855,111.221772537541,Risque d’inondation
2024-06-06,35.804581147227374,58.14317010919315,990.392745838056,49.8169826034139,55.506876230629445,Tempête
2024-07-07,26.684637811966,22.190956126368782,1012.4705672025495,4.272328284759403,192.8579498404475,Risque d’inondation
2024-08-08,23.23633456786721,10.815918490119275,1020.0162665449684,48.081613050405664,36.73995998621078,Tempête
2024-09-09,36.44494411647823,72.50926712245305,1014.9000986174335,9.241786915562528,28.605206454023737,Normal
2024-10-10,-6.162043761120843,71.66352202824524,1019.6294600164749,41.97733842460686,40.540471252579444,Tempête
2024-11-11,8.210658350226051,60.74751851906468,996.341820069611,46.402883170879115,70.29039179086547,Tempête
2024-12-12,6.064012916857315,69.51146086953702,1005.4151333126525,1.4603707901919671,183.56778221647437,Risque d’inondation
2024-01-13,25.18708783906019,92.4927421721249,1021.2694152352755,23.087970751359354,112.67552302199294,Risque d’inondation
2024-02-14,27.44673423014755,98.27947086815486,996.2406116118938,0.3635919011759581,168.47528990617795,Risque d’inondation
2024-03-15,-6.759994114814543,88.85319146775927,999.4979823778262,35.47011218277473,0.14483911947127392,Normal
2024-04-16,35.11439228721683,79.7559648450803,1014.5598927501524,45.76268986328515,10.448588426006111,Tempête
2024-05-17,-4.011505837902452,66.24410293339989,995.8545375291229,42.80155428675245,34.51204530823513,Tempête
2024-06-18,37.25484267194086,77.84722068957441,1020.0785310436376,31.712136709991483,148.19577089088108,Risque d’inondation
2024-07-19,21.462352694240508,74.98909996840926,996.5974861697038,16.372749740402725,94.91912943458178,Risque d’inondation
2024-08-20,39.52848487971734,67.28442696411366,1007.3017155464361,17.70135771653059,80.65404027580946,Alerte chaleur
2024-09-21,5.379248950052974,27.471447451557523,1013.6275986312095,45.468590843281014,74.83009708748263,Tempête
2024-10-22,42.76609817054263,80.11567579915466,1010.8533863058307,19.545460393074837,22.93677154056035,Alerte chaleur
2024-11-23,0.5138062543904329,52.936473922781595,1001.0492789123434,33.506941889007024,51.51928405192858,Normal
2024-12-24,37.657952848068085,85.16942971117568,1010.0601306750132,32.49585238974826,120.3480197955185,Risque d’inondation
2024-01-25,41.852148279859406,81.63898998089459,1022.0812331691659,28.19846457016389,96.84613882904978,Alerte chaleur
2024-02-26,43.0331154762125,74.06996541469279,1014.7242283978562,17.56726861077474,168.44744671534843,Alerte chaleur
2024-03-27,29.1737219537057,57.40608402174122,1005.3671182875886,0.0020722866004241336,32.50206429586899,Normal
2024-04-28,14.126568696573244,32.493479307992885,1007.1420757276811,44.92911604780506,27.38341906301338,Tempête
2024-05-01,30.792991879547742,61.91595793055152,991.7181192629655,15.551245809601838,158.6748840818196,Risque d’inondation
2024-06-02,-2.981786749870878,26.735734270863492,1021.0599440155394,30.27593426867049,69.56597965447966,Normal
2024-07-03,2.658122969214885,68.45147375421674,1005.0241455291201,3.097201550385692,121.27708187347214,Risque d’inondation
2024-08-04,28.328357423941654,83.0074235578049,1004.3239818179593,9.999853554626393,69.73104640574275,Normal
2024-09-05,38.786024413270674,19.238771762866822,994.3291930642325,11.946435733849825,179.86964802097918,Alerte chaleur
2024-10-06,17.40882461558603,34.59138417866584,1023.2455723586984,34.59924849272636,32.05726928204693,Normal
2024-11-07,12.149662250351412,33.488306934429346,995.7865452966985,34.97433426267109,18.28704723405874,Normal
2024-12-08,30.29798039910429,54.895392256259385,1018.9699656659388,23.817778996944238,35.9414351984771,Normal
2024-01-09,-8.366166314106756,24.64986431493115,1012.9693360832874,18.769313762212448,75.06543191804154,Normal
2024-02-10,20.63700156080899,62.15916929819457,1014.1627793005683,28.70098970719984,52.31386665455382,Normal
2024-03-11,-5.898528417718955,95.37092695109143,1006.7644063113087,24.1940035841328,27.00072315642579,Normal
2024-04-12,10.10538457351145,92.6229863050946,1022.4917302272761,36.280142504250094,30.10528979208795,Normal
2024-05-13,42.90894583442087,42.41461377659258,1005.084852055396,30.334145999751,26.33747508404225,Alerte chaleur
2024-06-14,-4.709985136208703,14.327047464130455,996.4413121316371,37.895637866545115,60.346614421078556,Normal
2024-07-15,3.764720225263769,86.86918305228374,1003.3935575117741,31.91845654286559,16.79300936156607,Normal
2024-08-16,34.72995400228478,41.90247215008269,1013.8819737111036,15.056177180563008,113.0610167898745,Risque d’inondation
2024-09-17,32.32578709274191,63.86992478943579,1012.613092234427,9.623126130426746,137.70127556379995,Risque d’inondation
2024-10-18,18.881202083206983,61.763598867411424,1010.0129932172974,16.061492445045154,78.6668363438601,Normal
2024-11-19,17.084964483930666,43.71181329565977,1006.0337619198327,14.325186322841017,36.716900996178346,Normal
2024-12-20,15.60936770805709,75.5385071868936,1009.6941559362471,18.408076147207236,16.01725542348136,Normal
2024-01-21,19.24904350010592,97.52410745427355,1002.2999952256677,14.720232300712755,186.72351454604112,Risque d’inondation
2024-02-22,-9.894229986938182,84.13437613869179,1004.6455455983702,44.43304439157096,179.91990078125016,Risque d’inondation
2024-03-23,0.15522928895847876,59.853974435826096,1022.3575703358368,2.728360437840349,196.3625336462141,Risque d’inondation
2024-04-24,-7.884258346797859,47.997389680938234,1000.5916856315877,30.515941362201644,34.374562890362846,Normal
2024-05-25,20.23291886198873,26.95847127429592,993.1225540260511,26.66565017338159,33.17706268758664,Normal
2024-06-26,20.483009427029405,60.649773774668134,995.2439118303292,28.528997674102165,166.17417652894738,Risque d’inondation
2024-07-27,20.829858260390584,98.00336267599882,1024.2997449956897,26.476814860469272,61.100622590227395,Normal
2024-08-28,-9.788490318038207,11.846380152182057,995.7430386269796,44.0946903833753,105.60263616631116,Risque d’inondation
2024-09-01,27.04124990559051,74.01626517308912,1020.0243782189333,21.76194743153675,177.94488511127113,Risque d’inondation
2024-10-02,6.981069075700521,99.18586490339803,995.2579552053272,30.99140998579002,141.014781479128,Risque d’inondation
2024-11-03,4.795140383879652,38.136380735650306,1012.2393356739166,33.96054547751465,49.36372843497372,Normal
2024-12-04,43.77406000399134,78.12364932314456,1002.137346446146,42.12751629817282,5.67012012092365,Alerte chaleur
2024-01-05,-7.414956739646545,19.58511483259837,990.413853922398,13.40007396149061,153.04043986337024,Risque d’inondation
2024-02-06,27.028917927678222,97.03757688914118,1000.9876265675799,45.52798268385689,103.85121685546986,Risque d’inondation
2024-03-07,31.74475308161601,77.27434816975489,1009.4090750943508,4.40878458806856,175.2033128940976,Risque d’inondation
2024-04-08,17.517168396875142,25.29136159717184,1013.9540213748479,22.050671086344504,85.38025272483935,Risque d’inondation
2024-05-09,33.86455760417727,61.41388269166765,1011.276670021777,33.81961732265765,177.6076096899356,Risque d’inondation
2024-06-10,12.531246353243194,43.197243110242724,1022.8996647228867,0.7871386397043822,3.0117227581010653,Normal
2024-07-11,-5.215986526471629,39.9868861590244,993.5774463035225,28.868302312546135,101.9536664980369,Risque d’inondation
2024-08-12,14.405356072750305,52.79415189213995,993.6795145529792,14.481122198256779,171.66586304372038,Risque d’inondation
2024-09-13,-6.521230398520514,77.09843516788045,1024.0869539125783,36.228689664543616,34.21902520303561,Normal
2024-10-14,28.199704692508206,38.01900784346644,1009.373261303399,25.673763549286953,192.0403513835504,Risque d’inondation
2024-11-15,42.258245179335,80.46147737604674,998.4838219407114,4.283624597953245,123.75785111307155,Alerte chaleur
2024-12-16,-0.6689556646447343,59.903774116362705,1007.5112529143922,8.794979151189802,83.64749062391941,Risque d’inondation
2024-01-17,-2.7558800267540686,20.704512370427036,1008.9082109369822,20.59741882250022,123.0983457493544,Risque d’inondation
2024-02-18,43.72749551732374,20.27028954692491,1017.8970724566368,27.44879907317408,145.3742073126492,Alerte chaleur
2024-03-19,9.869389933093874,50.30202923262064,1010.4204904724876,6.802028379002506,96.90186827058255,Risque d’inondation
2024-04-20,18.9561136221083,14.791445258333574,1018.7599254740859,23.51712090124397,49.257107563698014,Normal
2024-05-21,42.90015837123346,89.05736343396869,1019.1491987911575,16.114188088787955,121.31158941897102,Alerte chaleur
2024-06-22,30.377002271458316,42.15732583329201,1014.0080272904079,43.2214957523133,90.4043733078735,Risque d’inondation
2024-07-23,27.798683546427505,38.970202327068506,1011.9875864264759,48.57740828558779,91.14706191911593,Risque d’inondation
2024-08-24,0.732677872692518,12.752605151724984,1006.0868156511202,18.49848328507116,134.02991364899339,Risque d’inondation
2024-09-25,27.684086440130507,70.04920783242949,1004.9731466785348,39.34280058049618,21.974614370792022,Normal
2024-10-26,-2.7782212407507387,60.22347507079495,1012.1891879374009,17.22215640317521,10.560701083545965,Normal
2024-11-27,37.84897664265059,39.87509850470576,1023.332987919099,42.442881827914874,66.12829626392968,Tempête
2024-12-28,1.2382748741174687,25.27198528330262,1009.3865122710067,48.73386699636123,189.4476008988503,Risque d’inondation
2024-01-01,14.273243882376313,75.78168629511411,1019.3925435044912,18.05908594538743,184.66358027909934,Risque d’inondation
2024-02-02,-5.523994670210311,96.81280149587502,997.5816313189334,11.517893390335871,88.75497938102129,Risque d’inondation
2024-03-03,11.226523293319403,70.52272737279831,990.6494069927736,39.986973009702936,45.56964040640183,Normal
2024-04-04,39.49186337733052,34.91835672228653,995.7414548160365,4.456694822883989,143.9746676142531,Alerte chaleur
2024-05-05,16.92168182018529,72.59953917932711,994.5845843086684,13.571305739509226,34.34853771838775,Normal
2024-06-06,27.333186041177214,35.69600115488311,1004.6159832116616,8.482594056115278,94.47410345238363,Risque d’inondation
2024-07-07,34.23904355803062,51.70831851528337,993.6231525565792,45.073124231589944,134.1687972766837,Risque d’inondation
2024-08-08,21.623961588198974,44.09797193300332,1018.3790378747377,4.435074870361788,172.61676299927092,Risque d’inondation
2024-09-09,23.89084926238352,82.94796277669533,991.5571693678185,14.536855820067979,164.80601255823623,Risque d’inondation
2024-10-10,35.73581971606724,42.24592404462222,991.5583422294505,36.719806427191926,92.3558804502072,Risque d’inondation
2024-11-11,-1.5643696176201107,29.967221465475102,1016.688668092019,32.32672677019813,38.96785430616217,Normal
2024-12-12,15.935442130920027,91.27503224283828,1022.8707581939502,23.60178933079097,134.07256983555106,Risque d’inondation
2024-01-13,3.477576759864629,68.99975567661903,1017.7621606934672,6.572771976436337,110.73583945793237,Risque d’inondation
2024-02-14,44.66958799932845,74.9657514588437,1018.146399458581,46.26759736479855,129.47258274366902,Alerte chaleur
2024-03-15,40.81373544166433,12.768063716815272,1023.5786801677892,18.90846730727992,159.0011367107146,Alerte chaleur
2024-04-16,20.412058406907516,64.97270620931633,1003.0631577682075,31.569849189628744,59.02799185569516,Normal
2024-05-17,-7.097816626562619,56.726726704532275,1024.2450796237324,43.13554746598444,3.3708176418198343,Tempête
2024-06-18,42.421802873884545,34.72491005807963,994.8558735134249,16.374578458971094,124.3982754300662,Alerte chaleur
2024-07-19,37.09133259427142,29.30004842670281,995.6100543627846,33.09957512919808,159.10911102529585,Risque d’inondation
2024-08-20,22.405665246686063,51.195676663962075,995.2683206320446,36.166933044740354,177.98778369380562,Risque d’inondation
2024-09-21,-8.83526598804018,69.05386080020497,1011.784836664756,28.56196054387718,156.78881133571105,Risque d’inondation
2024-10-22,14.326286784178674,28.92290011962163,998.1777584654502,19.173175224822913,38.85203701422266,Normal
2024-11-23,-9.406341963329192,22.36450185036263,1012.98388109344,0.5100747318986354,77.17918397327604,Normal
2024-12-24,-7.738769592975139,79.31482541854706,998.0936190809606,21.9996999705245,34.06096047494669,Normal
2024-01-25,29.760768363795734,80.91781892045353,1016.6580448101442,33.22344929197371,132.7870624515464,Risque d’inondation
2024-02-26,-3.502020702333354,29.737735003431382,991.5321233532948,11.996137105786897,34.19375918851841,Normal
2024-03-27,36.90822748233083,85.93845522710564,1014.9779257651505,24.933369789229925,7.527734450189749,Normal
2024-04-28,38.86932817321018,64.04923046314488,1002.9398327623034,12.466259788097943,20.82644760797305,Alerte chaleur
2024-05-01,39.358420107207955,12.746522244340888,995.1504083148793,38.31904264969415,119.05929292109272,Alerte chaleur
2024-06-02,30.488914981473023,84.97972604568383,1000.3541070595425,28.34096414532429,30.28992085386959,Normal
2024-07-03,-0.8387470223565803,51.2155892059839,991.2060769650516,39.049127893323806,134.47728433209795,Risque d’inondation
2024-08-04,21.99357932942062,76.14962098437002,1010.1280261708644,10.548892471570081,90.96170860265478,Risque d’inondation
2024-09-05,0.6056252734677745,42.16390717991443,1002.4711459378373,9.705863492056743,3.1818678786931454,Normal
2024-10-06,-1.848208835395445,12.9859331882941,1022.1894016830188,44.17045460040711,19.359518126397425,Tempête
2024-11-07,-0.46690248910105936,51.01523106087231,1010.0516854744897,5.078218791060374,89.17102454501335,Risque d’inondation
2024-12-08,18.914195868948624,12.493476585206356,1004.722911247612,23.653206816784156,68.38935911544455,Normal
2024-01-09,43.77768709048966,60.539426076655324,1000.9592191241355,11.002615811311529,117.84820475214968,Alerte chaleur
2024-02-10,24.76717233017667,33.72267677664357,994.4807118914839,3.716217301967556,149.86035044769534,Risque d’inondation
2024-03-11,10.792657592520946,29.13935085024591,1009.9380463366364,38.548091343200824,195.9353109603368,Risque d’inondation
2024-04-12,27.299672414079524,60.757639176850795,1011.6725126715471,3.108586510541839,123.29969579540503,Risque d’inondation
2024-05-13,14.366239048666156,96.28877074943951,996.9865283800575,22.891386524702913,7.884248457316212,Normal
2024-06-14,34.93757244519672,55.311708823128704,1016.1306878485109,14.367021224646065,75.0618899285094,Normal
2024-07-15,-2.831641662966023,59.79716286286015,1009.9762043928787,2.078686015594433,119.57213337522784,Risque d’inondation
2024-08-16,2.1633473855675955,82.83160149112481,993.5400026014888,27.69060527021917,36.53822411063157,Normal
2024-09-17,-7.292083395645141,55.91564668359884,1005.1432593734241,28.9420453057272,162.03311402954486,Risque d’inondation
2024-10-18,34.50874577072996,94.23622362956466,1010.12673037951,21.57149930619179,11.255012132282705,Normal
2024-11-19,42.74695955055953,94.89046044039738,993.9374456616828,32.09418068613725,136.08602709131247,Alerte chaleur
2024-12-20,38.17645355874917,11.604389566583718,1012.4005270133295,32.11712855515326,20.032169597760063,Alerte chaleur
2024-01-21,2.2660916709426857,81.21038548578478,1023.0413905292099,6.194248718656298,183.409830380087,Risque d’inondation
2024-02-22,11.356166044437458,71.59942693443844,1016.1946479339922,19.34196917928413,80.24887569967294,Risque d’inondation
2024-03-23,16.082813624919492,21.345687990337822,1024.962794447405,29.968811695569098,187.68975746656307,Risque d’inondation
2024-04-24,7.433931137463105,89.6769068571706,1016.9309716814105,24.848775983062836,42.96912161697082,Normal
2024-05-25,-7.062447094496214,61.682645604765156,1019.5942600455428,46.84922080286204,116.01040645871595,Risque d’inondation
2024-06-26,9.468352181987651,53.39058708372074,999.8557844170894,45.10541668139853,96.67654342114406,Risque d’inondation
2024-07-27,-7.664665985002072,82.17070784989973,990.1254501756572,1.8525696136264813,170.7736691697746,Risque d’inondation
2024-08-28,41.27932962805248,51.15032190537605,1007.2899983892686,8.724405214012505,17.355887104985168,Alerte chaleur
2024-09-01,-3.677938516034378,20.16979144114505,1002.4917859551158,49.47608922163945,190.15577724909693,Risque d’inondation
2024-10-02,1.1148299730877174,10.266357811351781,1014.7952120965133,20.953919205516296,95.159065820116,Risque d’inondation
2024-11-03,2.5032767970393817,44.82759340076152,994.7441807859641,10.44645712058756,31.95385379920741,Normal
2024-12-04,21.077206856038206,91.78475623276178,993.6340714519202,19.971270535090625,99.27021535552424,Risque d’inondation
2024-01-05,0.3582599586927593,62.20097045967271,1005.913447168063,35.37915598669712,119.69239708916797,Risque d’inondation
2024-02-06,26.55770696124125,59.39424508529903,1024.4897123420862,5.819064853875677,29.702558382505796,Normal
2024-03-07,35.954005517574586,30.68549495708285,990.3210679423009,2.825254579505038,194.07274243357168,Risque d’inondation
2024-04-08,-1.237198255086028,36.73265965826427,1006.2910920813933,35.79976102192942,42.56193616993536,Normal
2024-05-09,44.48594635901678,60.5300900585307,1005.9251511058795,37.982723652447625,17.492988716551274,Alerte chaleur
2024-06-10,8.62081016057287,52.280386291068936,1001.0520064078477,15.36979931977404,44.25511199116663,Normal
2024-07-11,-9.567791177488212,77.89706658255209,999.7367997253235,38.92702644313551,42.09768881413436,Normal
2024-08-12,12.06482838670512,94.29126739368047,1000.0885820305833,34.54050822414037,95.51616707933309,Risque d’inondation
2024-09-13,31.140369267665882,30.623522486631693,997.821276022104,43.94132223498739,180.2758597247656,Risque d’inondation
2024-10-14,37.477547540122316,58.32160114702743,997.3524847096874,31.775952390139793,0.9859319289428292,Normal
2024-11-15,-4.751387723478972,88.12642453991067,995.2316934521615,40.80010883562104,132.62248829697637,Risque d’inondation
2024-12-16,41.02007557770616,23.295803965423772,1002.4725585778564,27.797351417595866,14.14235377293167,Alerte chaleur
2024-01-17,20.927241971346152,70.36199723356306,995.3422216573306,22.107110379598566,121.09654986116283,Risque d’inondation
2024-02-18,41.59513798693665,58.49406185975486,1022.0429660632905,15.435760855097163,187.49359001711542,Alerte chaleur
2024-03-19,12.661676099488844,82.71773419226304,1013.7913990401947,14.993892237111167,18.93665792903525,Normal
2024-04-20,34.6015132901209,32.38296261581942,991.8814715090841,27.484554995700645,113.64707134182386,Risque d’inondation
2024-05-21,28.763559639567283,69.08498093061401,1019.7929151132495,4.392753007471711,111.22201343461704,Risque d’inondation
2024-06-22,33.81092181544121,55.82016910160145,994.737547523904,5.921317527681791,44.716416159547975,Normal
2024-07-23,13.361164492667925,34.85454169634029,1006.4005010919897,45.02123091122956,195.31266956921482,Risque d’inondation
2024-08-24,34.928112787117655,32.51347383146191,1007.4340030283462,29.248390407947422,117.3728713938972,Risque d’inondation
2024-09-25,42.43026716106635,56.0902685270636,1015.5783853431354,34.405798973306666,176.77771933652892,Alerte chaleur
2024-10-26,12.839615041973794,79.58720704948873,1023.9349615976524,36.231203544556564,146.0792148134826,Risque d’inondation
2024-11-27,-3.469001072161679,77.70646398619184,1013.0229984252619,32.31283895467199,91.79989136242975,Risque d’inondation
2024-12-28,0.8102620031705712,31.05051657918833,1013.2355579330766,9.490515266853794,41.06643332012361,Normal
2024-01-01,3.9931794352950654,69.29394543072516,998.9039355034467,31.308917970274898,81.74059313446223,Risque d’inondation
2024-02-02,16.793144943174475,85.53316121536504,994.1040141983716,9.334621583302383,2.2322388022824047,Normal
